mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,,,,,,-0.224444444,-0.135555556,1,0,0,image_6,0,26,26,44,1,1086,A little boy with a Mickey Mouse hat on his head.,M,0,7,video-storytelling-videobirthday__amwPjAcoC8-shot29_0,Images/video-storytelling-videobirthday__amwPjAcoC8-shot29_0/img0.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot29_0/img19.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot29_0/img56.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot29_0/img81.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot29_0/img86.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot29_0/img93.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot29_0/img105.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot29_0/img111.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot29_0/img119.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot29_0/img130.jpg,74,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.012222222,0.142222222,1,0,0,image_2,0,27,27,9,1,1475,A person holding a miniature miniature toy on top of a plate.,M,1,7,MSR-VTT-videoTestVideo_video8773-shot1_3,Images/MSR-VTT-videoTestVideo_video8773-shot1_3/img278.jpg,Images/MSR-VTT-videoTestVideo_video8773-shot1_3/img294.jpg,Images/MSR-VTT-videoTestVideo_video8773-shot1_3/img305.jpg,Images/MSR-VTT-videoTestVideo_video8773-shot1_3/img315.jpg,Images/MSR-VTT-videoTestVideo_video8773-shot1_3/img325.jpg,Images/MSR-VTT-videoTestVideo_video8773-shot1_3/img339.jpg,Images/MSR-VTT-videoTestVideo_video8773-shot1_3/img349.jpg,Images/MSR-VTT-videoTestVideo_video8773-shot1_3/img380.jpg,Images/MSR-VTT-videoTestVideo_video8773-shot1_3/img386.jpg,Images/MSR-VTT-videoTestVideo_video8773-shot1_3/img401.jpg,319,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.03,0.153333333,1,0,0,image_2,0,28,28,52,1,1069,A person holding a remote holding a video game controller.,M,1,7,MSR-VTT-videoTestVideo_video9799-shot1_0,Images/MSR-VTT-videoTestVideo_video9799-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9799-shot1_0/img24.jpg,Images/MSR-VTT-videoTestVideo_video9799-shot1_0/img34.jpg,Images/MSR-VTT-videoTestVideo_video9799-shot1_0/img36.jpg,Images/MSR-VTT-videoTestVideo_video9799-shot1_0/img37.jpg,Images/MSR-VTT-videoTestVideo_video9799-shot1_0/img38.jpg,Images/MSR-VTT-videoTestVideo_video9799-shot1_0/img39.jpg,Images/MSR-VTT-videoTestVideo_video9799-shot1_0/img43.jpg,Images/MSR-VTT-videoTestVideo_video9799-shot1_0/img46.jpg,Images/MSR-VTT-videoTestVideo_video9799-shot1_0/img49.jpg,1133,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.281111111,-0.133333333,1,0,0,image_8,0,29,29,54,1,1402,A man standing on top of a rock near a waterfall.,M,0,8,video-storytelling-videocamping_dBXYM3dQTSo-shot39_2,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot39_2/img87.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot39_2/img89.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot39_2/img92.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot39_2/img99.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot39_2/img101.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot39_2/img106.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot39_2/img115.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot39_2/img134.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot39_2/img150.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot39_2/img166.jpg,1336,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.234444444,0.143333333,1,0,0,image_3,0,30,30,27,1,104,the car is positioned facing directly to the left in between two safety cones,H,1,9,MSR-VTT-videoTestVideo_video7464-shot1_1,Images/MSR-VTT-videoTestVideo_video7464-shot1_1/img245.jpg,Images/MSR-VTT-videoTestVideo_video7464-shot1_1/img248.jpg,Images/MSR-VTT-videoTestVideo_video7464-shot1_1/img250.jpg,Images/MSR-VTT-videoTestVideo_video7464-shot1_1/img254.jpg,Images/MSR-VTT-videoTestVideo_video7464-shot1_1/img257.jpg,Images/MSR-VTT-videoTestVideo_video7464-shot1_1/img269.jpg,Images/MSR-VTT-videoTestVideo_video7464-shot1_1/img274.jpg,Images/MSR-VTT-videoTestVideo_video7464-shot1_1/img288.jpg,Images/MSR-VTT-videoTestVideo_video7464-shot1_1/img304.jpg,Images/MSR-VTT-videoTestVideo_video7464-shot1_1/img307.jpg,2030,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.253333333,-0.192222222,1,0,0,image_8,0,31,31,29,1,182,No people are seen in the shot.  There is a bit of a blue chair on the far left and a black chair in the center. ,H,0,8,video-storytelling-videocamping_1OzbiB1TIWI-shot11_7,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot11_7/img377.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot11_7/img384.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot11_7/img385.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot11_7/img387.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot11_7/img389.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot11_7/img391.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot11_7/img392.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot11_7/img393.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot11_7/img396.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot11_7/img398.jpg,1913,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.291111111,0.164444444,1,0,0,image_1,0,32,32,5,1,1016,The pan is empty so far but there is a hand with a clear bottle over it. There is no text below the pan. ,H,0,1,YouCook-video0061-shot10_0,Images/YouCook-video0061-shot10_0/img0.jpg,Images/YouCook-video0061-shot10_0/img26.jpg,Images/YouCook-video0061-shot10_0/img28.jpg,Images/YouCook-video0061-shot10_0/img247.jpg,Images/YouCook-video0061-shot10_0/img274.jpg,Images/YouCook-video0061-shot10_0/img283.jpg,Images/YouCook-video0061-shot10_0/img291.jpg,Images/YouCook-video0061-shot10_0/img324.jpg,Images/YouCook-video0061-shot10_0/img347.jpg,Images/YouCook-video0061-shot10_0/img394.jpg,896,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.25,-0.172222222,1,0,0,image_8,0,33,33,17,1,407,"The person is standing straight, not holding anything, up with both feet on the ground. His left foot is fully visible in front of him on the floor.",H,1,9,MSR-VTT-videoTestVideo_video7652-shot1_0,Images/MSR-VTT-videoTestVideo_video7652-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_0/img13.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_0/img24.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_0/img45.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_0/img53.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_0/img55.jpg,173,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.478888889,-0.123333333,1,0,0,image_5,0,34,34,49,1,239,About a quarter of the thumb is visible over the index finger while the pinky is not visible at all.,H,0,4,MSR-VTT-videoTestVideo_video9528-shot1_0,Images/MSR-VTT-videoTestVideo_video9528-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9528-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video9528-shot1_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video9528-shot1_0/img25.jpg,Images/MSR-VTT-videoTestVideo_video9528-shot1_0/img52.jpg,Images/MSR-VTT-videoTestVideo_video9528-shot1_0/img55.jpg,Images/MSR-VTT-videoTestVideo_video9528-shot1_0/img82.jpg,Images/MSR-VTT-videoTestVideo_video9528-shot1_0/img140.jpg,Images/MSR-VTT-videoTestVideo_video9528-shot1_0/img167.jpg,Images/MSR-VTT-videoTestVideo_video9528-shot1_0/img180.jpg,800,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.498888889,-0.163333333,1,0,0,image_9,0,35,35,15,1,120,The batter is touching the parchment paper inside the cake tin. ,H,0,8,YouCook-video0008-shot2_0,Images/YouCook-video0008-shot2_0/img0.jpg,Images/YouCook-video0008-shot2_0/img49.jpg,Images/YouCook-video0008-shot2_0/img56.jpg,Images/YouCook-video0008-shot2_0/img71.jpg,Images/YouCook-video0008-shot2_0/img78.jpg,Images/YouCook-video0008-shot2_0/img215.jpg,Images/YouCook-video0008-shot2_0/img223.jpg,Images/YouCook-video0008-shot2_0/img259.jpg,Images/YouCook-video0008-shot2_0/img293.jpg,Images/YouCook-video0008-shot2_0/img339.jpg,301,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.196666667,0.147777778,1,0,0,image_1,0,36,36,22,1,20,the lady on the right can be seen but her face is not visible but you can see her neck,H,0,1,MSR-VTT-videoTestVideo_video9560-shot1_0,Images/MSR-VTT-videoTestVideo_video9560-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9560-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video9560-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video9560-shot1_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video9560-shot1_0/img23.jpg,Images/MSR-VTT-videoTestVideo_video9560-shot1_0/img30.jpg,Images/MSR-VTT-videoTestVideo_video9560-shot1_0/img46.jpg,Images/MSR-VTT-videoTestVideo_video9560-shot1_0/img56.jpg,Images/MSR-VTT-videoTestVideo_video9560-shot1_0/img69.jpg,Images/MSR-VTT-videoTestVideo_video9560-shot1_0/img73.jpg,844,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.445555556,-0.135555556,1,0,0,image_9,0,37,37,60,1,2,Green type writer with a red tape. ,H,,9,open-images-531_0dd4eb59d465a8be,Checks/check3/open-images-503_1ccd6fa641154ebbimg7.jpg,Checks/check3/open-images-1852_00faf52058ad28b8img4.jpg,Checks/check3/open-images-386_1b2e28d6d994603eimg1.jpg,Checks/check3/open-images-471_1121e9f97c200ac0img8.jpg,Checks/check3/open-images-1886_3db71eaddb618934img8.jpg,Checks/check3/open-images-1696_20a4ebf0c0f76b05img6.jpg,Checks/check3/open-images-2447_128483a48e1552f4img6.jpg,Checks/check3/open-images-2994_9965cbf8aa20bda0img2.jpg,Checks/check3/open-images-1068_03d63613107970b3img6.jpg,Checks/check3/open-images-531_0dd4eb59d465a8beimg9.jpg,,,1,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.237777778,0.126666667,1,0,0,image_1,0,38,38,32,1,957,A person can be seen running to get into a red vehicle.  Four small yellow rectangular lights are seen on the top of the red truck. ,H,0,1,MSR-VTT-videoTestVideo_video7689-shot1_0,Images/MSR-VTT-videoTestVideo_video7689-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7689-shot1_0/img5.jpg,Images/MSR-VTT-videoTestVideo_video7689-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video7689-shot1_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video7689-shot1_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video7689-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video7689-shot1_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video7689-shot1_0/img39.jpg,Images/MSR-VTT-videoTestVideo_video7689-shot1_0/img42.jpg,Images/MSR-VTT-videoTestVideo_video7689-shot1_0/img52.jpg,1086,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.225555556,-0.178888889,1,0,0,image_8,0,39,39,50,1,879,"There is text at the bottom of the screen, and the person is in the process of dumping black beans into the bowl, with beans pouring out - half on the salad.. The bowl they are holding is not yet empty.",H,0,5,YouCook-video0034-shot18_0,Images/YouCook-video0034-shot18_0/img0.jpg,Images/YouCook-video0034-shot18_0/img32.jpg,Images/YouCook-video0034-shot18_0/img100.jpg,Images/YouCook-video0034-shot18_0/img164.jpg,Images/YouCook-video0034-shot18_0/img172.jpg,Images/YouCook-video0034-shot18_0/img200.jpg,Images/YouCook-video0034-shot18_0/img215.jpg,Images/YouCook-video0034-shot18_0/img236.jpg,Images/YouCook-video0034-shot18_0/img250.jpg,Images/YouCook-video0034-shot18_0/img294.jpg,457,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.294444444,0.121111111,1,0,0,image_3,0,40,40,57,1,1179,A boy and girl are hugging each other on a beach.,M,0,3,MSR-VTT-videoTestVideo_video8144-shot2_1,Images/MSR-VTT-videoTestVideo_video8144-shot2_1/img33.jpg,Images/MSR-VTT-videoTestVideo_video8144-shot2_1/img35.jpg,Images/MSR-VTT-videoTestVideo_video8144-shot2_1/img38.jpg,Images/MSR-VTT-videoTestVideo_video8144-shot2_1/img41.jpg,Images/MSR-VTT-videoTestVideo_video8144-shot2_1/img43.jpg,Images/MSR-VTT-videoTestVideo_video8144-shot2_1/img45.jpg,Images/MSR-VTT-videoTestVideo_video8144-shot2_1/img47.jpg,Images/MSR-VTT-videoTestVideo_video8144-shot2_1/img49.jpg,Images/MSR-VTT-videoTestVideo_video8144-shot2_1/img50.jpg,Images/MSR-VTT-videoTestVideo_video8144-shot2_1/img51.jpg,1882,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.458888889,0.151111111,1,0,0,image_0,0,41,41,43,1,1633,A crocheted piece of clothing that is sitting on top of a tree.,M,0,9,video-storytelling-videocamping_EytINruY3-U-shot31_1,Images/video-storytelling-videocamping_EytINruY3-U-shot31_1/img204.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot31_1/img205.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot31_1/img250.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot31_1/img268.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot31_1/img330.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot31_1/img411.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot31_1/img461.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot31_1/img492.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot31_1/img514.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot31_1/img535.jpg,1225,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.464444444,-0.165555556,1,0,0,image_5,0,42,42,21,1,49,The little boy has brought the green object away from his mouth and part of it is off the bottom part of the image. ,H,0,8,MSR-VTT-videoTestVideo_video7542-shot9_0,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img5.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img45.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img48.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img52.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img65.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img70.jpg,1424,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.286666667,0.124444444,1,0,0,image_1,0,43,43,46,1,828,The dog is looking to the right.  It's head is perked up and is much higher than the rest of its body.  The head of the dog is covering a lot of the shining reflection in the water. ,H,0,5,video-storytelling-videocamping_dBXYM3dQTSo-shot42_0,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_0/img0.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_0/img10.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_0/img20.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_0/img27.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_0/img35.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_0/img44.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_0/img55.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_0/img58.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_0/img60.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_0/img65.jpg,1146,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.258888889,-0.148888889,1,0,0,image_6,0,44,44,10,1,1588,A person holding a bowl of cereal in a cup.,M,0,4,MSR-VTT-videoTestVideo_video7785-shot1_3,Images/MSR-VTT-videoTestVideo_video7785-shot1_3/img269.jpg,Images/MSR-VTT-videoTestVideo_video7785-shot1_3/img276.jpg,Images/MSR-VTT-videoTestVideo_video7785-shot1_3/img278.jpg,Images/MSR-VTT-videoTestVideo_video7785-shot1_3/img282.jpg,Images/MSR-VTT-videoTestVideo_video7785-shot1_3/img285.jpg,Images/MSR-VTT-videoTestVideo_video7785-shot1_3/img289.jpg,Images/MSR-VTT-videoTestVideo_video7785-shot1_3/img291.jpg,Images/MSR-VTT-videoTestVideo_video7785-shot1_3/img297.jpg,Images/MSR-VTT-videoTestVideo_video7785-shot1_3/img318.jpg,Images/MSR-VTT-videoTestVideo_video7785-shot1_3/img320.jpg,1434,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.213333333,-0.205555556,1,0,0,image_8,0,45,45,6,1,1684,A group of people standing in front of a crowd of people.,M,0,3,video-storytelling-videowedding_Bp8t824h5NE-shot58_1,Images/video-storytelling-videowedding_Bp8t824h5NE-shot58_1/img27.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot58_1/img33.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot58_1/img45.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot58_1/img56.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot58_1/img58.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot58_1/img59.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot58_1/img62.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot58_1/img63.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot58_1/img65.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot58_1/img67.jpg,184,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.282222222,-0.092222222,1,0,0,image_6,0,46,46,3,1,142,Man is looking to his left with his hand below his chin at the top of his shirt with only his pointer finger and tip of his thumb showing.,H,0,3,MSR-VTT-videoTestVideo_video8721-shot1_0,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img46.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img56.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img69.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img81.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img94.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img121.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img131.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img184.jpg,1551,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.262222222,-0.151111111,1,0,0,image_6,0,47,47,42,1,16,The man is facing left with both feet slightly back and no gap visible between the legs. The background is orange. The woman's face is pointed to the left.,H,0,7,MSR-VTT-videoTestVideo_video9219-shot1_3,Images/MSR-VTT-videoTestVideo_video9219-shot1_3/img256.jpg,Images/MSR-VTT-videoTestVideo_video9219-shot1_3/img260.jpg,Images/MSR-VTT-videoTestVideo_video9219-shot1_3/img262.jpg,Images/MSR-VTT-videoTestVideo_video9219-shot1_3/img268.jpg,Images/MSR-VTT-videoTestVideo_video9219-shot1_3/img272.jpg,Images/MSR-VTT-videoTestVideo_video9219-shot1_3/img286.jpg,Images/MSR-VTT-videoTestVideo_video9219-shot1_3/img291.jpg,Images/MSR-VTT-videoTestVideo_video9219-shot1_3/img302.jpg,Images/MSR-VTT-videoTestVideo_video9219-shot1_3/img315.jpg,Images/MSR-VTT-videoTestVideo_video9219-shot1_3/img328.jpg,412,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,0.277777778,-0.165555556,1,0,0,image_8,0,48,48,20,1,409,No second image can be seen. The wagon being pulled has the standing bearded man to the left of the pillar. His entire face is to the left of it.,H,0,3,MSR-VTT-videoTestVideo_video9297-shot0_1,Images/MSR-VTT-videoTestVideo_video9297-shot0_1/img45.jpg,Images/MSR-VTT-videoTestVideo_video9297-shot0_1/img76.jpg,Images/MSR-VTT-videoTestVideo_video9297-shot0_1/img78.jpg,Images/MSR-VTT-videoTestVideo_video9297-shot0_1/img80.jpg,Images/MSR-VTT-videoTestVideo_video9297-shot0_1/img82.jpg,Images/MSR-VTT-videoTestVideo_video9297-shot0_1/img91.jpg,Images/MSR-VTT-videoTestVideo_video9297-shot0_1/img93.jpg,Images/MSR-VTT-videoTestVideo_video9297-shot0_1/img98.jpg,Images/MSR-VTT-videoTestVideo_video9297-shot0_1/img106.jpg,Images/MSR-VTT-videoTestVideo_video9297-shot0_1/img115.jpg,1398,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.215555556,0.144444444,1,0,0,image_1,0,49,49,14,1,770,You can see a hand in front of a purple book.  The thumb on the hand is easily visible but the other fingers are very blurry. ,H,1,0,MSR-VTT-videoTestVideo_video7657-shot2_1,Images/MSR-VTT-videoTestVideo_video7657-shot2_1/img55.jpg,Images/MSR-VTT-videoTestVideo_video7657-shot2_1/img64.jpg,Images/MSR-VTT-videoTestVideo_video7657-shot2_1/img78.jpg,Images/MSR-VTT-videoTestVideo_video7657-shot2_1/img82.jpg,Images/MSR-VTT-videoTestVideo_video7657-shot2_1/img84.jpg,Images/MSR-VTT-videoTestVideo_video7657-shot2_1/img90.jpg,Images/MSR-VTT-videoTestVideo_video7657-shot2_1/img96.jpg,Images/MSR-VTT-videoTestVideo_video7657-shot2_1/img98.jpg,Images/MSR-VTT-videoTestVideo_video7657-shot2_1/img102.jpg,Images/MSR-VTT-videoTestVideo_video7657-shot2_1/img109.jpg,973,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.296666667,0.125555556,1,0,0,image_1,0,50,50,35,1,256,There is a person who has just appeared on the far left side of the image. You can only see a bit of his face but nothing he is carrying. ,H,1,1,MSR-VTT-videoTestVideo_video8129-shot1_3,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img421.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img425.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img435.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img441.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img446.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img450.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img454.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img457.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img462.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img464.jpg,1895,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
,,,,,,,,,,,,,,,,,-0.472222222,0.116666667,1,0,0,image_0,0,51,51,31,1,1650,A person holding a photo of a person's hair.,M,0,0,MSR-VTT-videoTestVideo_video8679-shot1_4,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img94.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img95.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img96.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img99.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img107.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img110.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img112.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img116.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img119.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img120.jpg,784,3,0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001
