mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,,,,,,0.28125,-0.083333333,1,0,0,image_8,0,25,25,28,1,2,Two girls are shown. The girl in brown is turned more toward the girl in blue. The girl in blue is looking straight ahead.,H,0,9,MSR-VTT-videoTestVideo_video7047-shot1_0,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img1.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img27.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img33.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img39.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img82.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img112.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img113.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img123.jpg,1021,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.325520833,-0.1171875,1,0,0,image_8,0,26,26,11,1,1999,A pan filled with food being cooked in the oven.,M,0,8,MSR-VTT-videoTestVideo_video8853-shot1_1,Images/MSR-VTT-videoTestVideo_video8853-shot1_1/img151.jpg,Images/MSR-VTT-videoTestVideo_video8853-shot1_1/img163.jpg,Images/MSR-VTT-videoTestVideo_video8853-shot1_1/img165.jpg,Images/MSR-VTT-videoTestVideo_video8853-shot1_1/img173.jpg,Images/MSR-VTT-videoTestVideo_video8853-shot1_1/img189.jpg,Images/MSR-VTT-videoTestVideo_video8853-shot1_1/img207.jpg,Images/MSR-VTT-videoTestVideo_video8853-shot1_1/img215.jpg,Images/MSR-VTT-videoTestVideo_video8853-shot1_1/img250.jpg,Images/MSR-VTT-videoTestVideo_video8853-shot1_1/img286.jpg,Images/MSR-VTT-videoTestVideo_video8853-shot1_1/img305.jpg,1794,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.2421875,-0.18359375,1,0,0,image_6,0,27,27,13,1,1734,A table with a bunch of kids at a table.,M,0,3,video-storytelling-videobirthday__amwPjAcoC8-shot17_0,Images/video-storytelling-videobirthday__amwPjAcoC8-shot17_0/img0.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot17_0/img2.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot17_0/img8.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot17_0/img12.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot17_0/img19.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot17_0/img22.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot17_0/img28.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot17_0/img52.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot17_0/img55.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot17_0/img66.jpg,278,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.2421875,0.170572917,1,0,0,image_3,0,28,28,51,1,1024,There is a stick that is just above the ashes of a fire. It is not touching the ashes. ,H,0,3,video-storytelling-videocamping_EytINruY3-U-shot37_0,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img0.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img16.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img21.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img42.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img141.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img159.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img315.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img317.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img318.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img321.jpg,383,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.01953125,0.1328125,1,0,0,image_2,0,29,29,39,1,1201,A young boy standing next to a table with balloons.,M,0,2,video-storytelling-videobirthday__amwPjAcoC8-shot14_0,Images/video-storytelling-videobirthday__amwPjAcoC8-shot14_0/img0.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot14_0/img6.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot14_0/img11.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot14_0/img14.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot14_0/img15.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot14_0/img16.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot14_0/img18.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot14_0/img21.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot14_0/img23.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot14_0/img26.jpg,1176,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.533854167,0.1640625,1,0,0,image_4,0,30,30,19,1,1056,A person slicing a piece of fruit on a cutting board.,M,0,1,YouCook-video0034-shot14_4,Images/YouCook-video0034-shot14_4/img355.jpg,Images/YouCook-video0034-shot14_4/img361.jpg,Images/YouCook-video0034-shot14_4/img368.jpg,Images/YouCook-video0034-shot14_4/img399.jpg,Images/YouCook-video0034-shot14_4/img403.jpg,Images/YouCook-video0034-shot14_4/img411.jpg,Images/YouCook-video0034-shot14_4/img427.jpg,Images/YouCook-video0034-shot14_4/img432.jpg,Images/YouCook-video0034-shot14_4/img436.jpg,Images/YouCook-video0034-shot14_4/img440.jpg,1584,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.18359375,0.130208333,1,0,0,image_1,0,31,31,62,1,4,A penguin holding a piece of paper with text on it. ,H,,1,open-images-2521_074d6af730ed17a6,Checks/check5/open-images-509_4d8bd994cb8c6eaeimg0.jpg,Checks/check5/open-images-2521_074d6af730ed17a6img1.jpg,Checks/check5/open-images-1365_a00a5fde334ae45aimg4.jpg,Checks/check5/open-images-1602_44092afdeab39e73img6.jpg,Checks/check5/open-images-1032_059f3cdfb85ee0ceimg3.jpg,Checks/check5/open-images-727_25b77fff36adba66img2.jpg,Checks/check5/open-images-2208_0fb92b9978d98575img2.jpg,Checks/check5/open-images-1305_05769e6abb16fdc8img9.jpg,Checks/check5/open-images-2676_052dbf7b4899430bimg1.jpg,Checks/check5/open-images-2569_1e81d79bb796a2dbimg7.jpg,,,1,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.018229167,0.139322917,1,0,0,image_2,0,32,32,61,1,3,A grey elephant with golden leaves on it. ,H,,2,open-images-1745_0ed62fe71809b2f5,Checks/check4/open-images-2609_3f72daeb23764ecfimg6.jpg,Checks/check4/open-images-1928_60679e2899870e08img1.jpg,Checks/check4/open-images-1745_0ed62fe71809b2f5img2.jpg,Checks/check4/open-images-1811_9ae6351c7f7565edimg0.jpg,Checks/check4/open-images-1721_6f04da11945ea492img3.jpg,Checks/check4/open-images-1907_5f9be3e4ea5e22c7img2.jpg,Checks/check4/open-images-580_0ddffb9c25141999img1.jpg,Checks/check4/open-images-2924_0645dcbcf998fed9img3.jpg,Checks/check4/open-images-869_856ecbcb5faf76e3img8.jpg,Checks/check4/open-images-250_02039517e63a91fbimg1.jpg,,,1,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.51171875,0.171875,1,0,0,image_0,0,33,33,25,1,1359,A little girl sitting in front of a table full of milk.,M,0,5,video-storytelling-videochristmas_5RR_sRzKODA-shot30_14,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot30_14/img606.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot30_14/img612.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot30_14/img614.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot30_14/img622.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot30_14/img629.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot30_14/img638.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot30_14/img646.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot30_14/img650.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot30_14/img652.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot30_14/img653.jpg,1023,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.072916667,-0.115885417,1,0,0,image_7,0,34,34,36,1,521,"Fade of two images, the woman's hand is still more in focus but it looks like there is a red strip going across her top two fingers.",H,0,7,MSR-VTT-videoTestVideo_video8508-shot1_2,Images/MSR-VTT-videoTestVideo_video8508-shot1_2/img214.jpg,Images/MSR-VTT-videoTestVideo_video8508-shot1_2/img224.jpg,Images/MSR-VTT-videoTestVideo_video8508-shot1_2/img231.jpg,Images/MSR-VTT-videoTestVideo_video8508-shot1_2/img233.jpg,Images/MSR-VTT-videoTestVideo_video8508-shot1_2/img240.jpg,Images/MSR-VTT-videoTestVideo_video8508-shot1_2/img243.jpg,Images/MSR-VTT-videoTestVideo_video8508-shot1_2/img250.jpg,Images/MSR-VTT-videoTestVideo_video8508-shot1_2/img255.jpg,Images/MSR-VTT-videoTestVideo_video8508-shot1_2/img259.jpg,Images/MSR-VTT-videoTestVideo_video8508-shot1_2/img267.jpg,729,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.4375,-0.1796875,1,0,0,image_9,0,35,35,38,1,1692,A collage of various food items in front of a refrigerator.,M,0,6,MSR-VTT-videoTestVideo_video8020-shot1_0,Images/MSR-VTT-videoTestVideo_video8020-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8020-shot1_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video8020-shot1_0/img5.jpg,Images/MSR-VTT-videoTestVideo_video8020-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video8020-shot1_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video8020-shot1_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video8020-shot1_0/img61.jpg,Images/MSR-VTT-videoTestVideo_video8020-shot1_0/img62.jpg,Images/MSR-VTT-videoTestVideo_video8020-shot1_0/img63.jpg,Images/MSR-VTT-videoTestVideo_video8020-shot1_0/img64.jpg,713,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.518229167,-0.184895833,1,0,0,image_9,0,36,36,56,1,148,The plastic egg is open and the two sides are furthest away from each other.,H,0,9,MSR-VTT-videoTestVideo_video9759-shot1_0,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img37.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img46.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img56.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img65.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img69.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img72.jpg,1762,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.518229167,-0.184895833,1,0,0,image_9,0,37,37,8,1,605,The black item is clearly touching the ground and the man still has a tight grip on the item.,H,0,4,MSR-VTT-videoTestVideo_video8970-shot1_0,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img24.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img50.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img67.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img94.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img114.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img125.jpg,827,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.442708333,0.09765625,1,0,0,image_0,0,38,38,34,1,1951,A snowboarder is flying over a mountain.,M,1,2,MSR-VTT-videoTestVideo_video7564-shot1_0,Images/MSR-VTT-videoTestVideo_video7564-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7564-shot1_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video7564-shot1_0/img10.jpg,Images/MSR-VTT-videoTestVideo_video7564-shot1_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video7564-shot1_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video7564-shot1_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video7564-shot1_0/img25.jpg,Images/MSR-VTT-videoTestVideo_video7564-shot1_0/img27.jpg,Images/MSR-VTT-videoTestVideo_video7564-shot1_0/img36.jpg,Images/MSR-VTT-videoTestVideo_video7564-shot1_0/img42.jpg,2026,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.498697917,-0.16796875,1,0,0,image_9,0,39,39,17,1,81,The girl in the horizontal stripe hoodie has her face visible but not her hair.,H,0,6,video-storytelling-videocamping_1OzbiB1TIWI-shot12_22,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_22/img1054.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_22/img1056.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_22/img1057.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_22/img1059.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_22/img1064.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_22/img1068.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_22/img1073.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_22/img1077.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_22/img1085.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_22/img1092.jpg,99,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.19921875,-0.125,1,0,0,image_8,0,40,40,55,1,1686,A woman with long hair and a face that looks like it's from a movie.,M,0,5,MSR-VTT-videoTestVideo_video7533-shot1_4,Images/MSR-VTT-videoTestVideo_video7533-shot1_4/img398.jpg,Images/MSR-VTT-videoTestVideo_video7533-shot1_4/img402.jpg,Images/MSR-VTT-videoTestVideo_video7533-shot1_4/img406.jpg,Images/MSR-VTT-videoTestVideo_video7533-shot1_4/img413.jpg,Images/MSR-VTT-videoTestVideo_video7533-shot1_4/img417.jpg,Images/MSR-VTT-videoTestVideo_video7533-shot1_4/img423.jpg,Images/MSR-VTT-videoTestVideo_video7533-shot1_4/img425.jpg,Images/MSR-VTT-videoTestVideo_video7533-shot1_4/img429.jpg,Images/MSR-VTT-videoTestVideo_video7533-shot1_4/img449.jpg,Images/MSR-VTT-videoTestVideo_video7533-shot1_4/img456.jpg,982,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.21484375,0.102864583,1,0,0,image_3,0,41,41,0,1,799,his ring finger of his left hand is barely visible right above the outline of the ribs,H,0,4,YouCook-video0017-shot13_0,Images/YouCook-video0017-shot13_0/img0.jpg,Images/YouCook-video0017-shot13_0/img3.jpg,Images/YouCook-video0017-shot13_0/img10.jpg,Images/YouCook-video0017-shot13_0/img13.jpg,Images/YouCook-video0017-shot13_0/img17.jpg,Images/YouCook-video0017-shot13_0/img21.jpg,Images/YouCook-video0017-shot13_0/img26.jpg,Images/YouCook-video0017-shot13_0/img30.jpg,Images/YouCook-video0017-shot13_0/img33.jpg,Images/YouCook-video0017-shot13_0/img37.jpg,860,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.567708333,-0.08984375,1,0,0,image_9,0,42,42,43,1,718,There is a lot of space between the two object the man is holding.  You can see almost the entire bottom object and he hasn't rotated it slightly clockwise yet. ,H,0,8,MSR-VTT-videoTestVideo_video9613-shot1_0,Images/MSR-VTT-videoTestVideo_video9613-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9613-shot1_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video9613-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video9613-shot1_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video9613-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video9613-shot1_0/img13.jpg,Images/MSR-VTT-videoTestVideo_video9613-shot1_0/img14.jpg,Images/MSR-VTT-videoTestVideo_video9613-shot1_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video9613-shot1_0/img22.jpg,Images/MSR-VTT-videoTestVideo_video9613-shot1_0/img25.jpg,1013,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.524739583,0.131510417,1,0,0,image_0,0,43,43,31,1,1121,A man standing next to a stage with a microphone.,M,0,0,MSR-VTT-videoTestVideo_video8403-shot1_1,Images/MSR-VTT-videoTestVideo_video8403-shot1_1/img36.jpg,Images/MSR-VTT-videoTestVideo_video8403-shot1_1/img39.jpg,Images/MSR-VTT-videoTestVideo_video8403-shot1_1/img44.jpg,Images/MSR-VTT-videoTestVideo_video8403-shot1_1/img49.jpg,Images/MSR-VTT-videoTestVideo_video8403-shot1_1/img51.jpg,Images/MSR-VTT-videoTestVideo_video8403-shot1_1/img53.jpg,Images/MSR-VTT-videoTestVideo_video8403-shot1_1/img56.jpg,Images/MSR-VTT-videoTestVideo_video8403-shot1_1/img57.jpg,Images/MSR-VTT-videoTestVideo_video8403-shot1_1/img62.jpg,Images/MSR-VTT-videoTestVideo_video8403-shot1_1/img63.jpg,2009,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.19140625,-0.19921875,1,0,0,image_6,0,44,44,50,1,79,You can for the first time no longer see the man's left hand on the right side of the picture.  ,H,0,6,MSR-VTT-videoTestVideo_video9053-shot1_7,Images/MSR-VTT-videoTestVideo_video9053-shot1_7/img321.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_7/img324.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_7/img330.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_7/img344.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_7/img354.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_7/img357.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_7/img362.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_7/img365.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_7/img367.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_7/img369.jpg,1931,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.305989583,-0.1875,1,0,0,image_8,0,45,45,29,1,1667,A man holding a microphone in front of a microphone.,M,1,5,MSR-VTT-videoTestVideo_video8755-shot1_0,Images/MSR-VTT-videoTestVideo_video8755-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8755-shot1_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video8755-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video8755-shot1_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video8755-shot1_0/img13.jpg,Images/MSR-VTT-videoTestVideo_video8755-shot1_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video8755-shot1_0/img19.jpg,Images/MSR-VTT-videoTestVideo_video8755-shot1_0/img23.jpg,Images/MSR-VTT-videoTestVideo_video8755-shot1_0/img33.jpg,Images/MSR-VTT-videoTestVideo_video8755-shot1_0/img45.jpg,949,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.548177083,-0.21484375,1,0,0,image_9,0,46,46,12,1,1758,A car driving down a busy street.,M,0,4,video-storytelling-videobirthday_fwpYnUDbusw-shot29_0,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot29_0/img0.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot29_0/img1.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot29_0/img3.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot29_0/img4.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot29_0/img5.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot29_0/img6.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot29_0/img10.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot29_0/img11.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot29_0/img14.jpg,Images/video-storytelling-videobirthday_fwpYnUDbusw-shot29_0/img17.jpg,1635,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.009114583,0.067708333,1,0,0,image_2,0,47,47,58,1,0,Pair of black gloves,H,,2,open-images-510_3a241cb30d6e5319,Checks/check1/open-images-225_1442c0d0ef23d58bimg3.jpg,Checks/check1/open-images-2759_3a42708fe77398b7img8.jpg,Checks/check1/open-images-510_3a241cb30d6e5319img2.jpg,Checks/check1/open-images-2209_02c98146fb93ff17img1.jpg,Checks/check1/open-images-1553_0f128317e56a9d2fimg9.jpg,Checks/check1/open-images-2666_044d7c6d11e6b493img8.jpg,Checks/check1/open-images-2880_159294646083f545img4.jpg,Checks/check1/open-images-609_2dc0baa993a2bd25img5.jpg,Checks/check1/open-images-1854_2b15616b4f1080e7img2.jpg,Checks/check1/open-images-1435_1b0ce31951048765img8.jpg,,,1,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.1953125,-0.145833333,1,0,0,image_6,0,48,48,33,1,1191,A person is cutting a piece of plastic with scissors.,M,0,7,MSR-VTT-videoTestVideo_video9759-shot1_0,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img37.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img46.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img56.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img65.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img69.jpg,Images/MSR-VTT-videoTestVideo_video9759-shot1_0/img72.jpg,57,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,-0.2734375,0.125,1,0,0,image_1,0,49,49,54,1,1263,A person riding a motorcycle on a city street.,M,0,4,MSR-VTT-videoTestVideo_video9773-shot1_0,Images/MSR-VTT-videoTestVideo_video9773-shot1_0/img2.jpg,Images/MSR-VTT-videoTestVideo_video9773-shot1_0/img10.jpg,Images/MSR-VTT-videoTestVideo_video9773-shot1_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video9773-shot1_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video9773-shot1_0/img23.jpg,Images/MSR-VTT-videoTestVideo_video9773-shot1_0/img26.jpg,Images/MSR-VTT-videoTestVideo_video9773-shot1_0/img28.jpg,Images/MSR-VTT-videoTestVideo_video9773-shot1_0/img29.jpg,Images/MSR-VTT-videoTestVideo_video9773-shot1_0/img31.jpg,Images/MSR-VTT-videoTestVideo_video9773-shot1_0/img33.jpg,1364,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.463541667,0.11328125,1,0,0,image_4,0,50,50,32,1,296,"Both bowls can be seen evenly, four fingers are spread behind bowls",H,0,2,YouCook-video0010-shot1_1,Images/YouCook-video0010-shot1_1/img165.jpg,Images/YouCook-video0010-shot1_1/img179.jpg,Images/YouCook-video0010-shot1_1/img189.jpg,Images/YouCook-video0010-shot1_1/img201.jpg,Images/YouCook-video0010-shot1_1/img213.jpg,Images/YouCook-video0010-shot1_1/img216.jpg,Images/YouCook-video0010-shot1_1/img226.jpg,Images/YouCook-video0010-shot1_1/img235.jpg,Images/YouCook-video0010-shot1_1/img240.jpg,Images/YouCook-video0010-shot1_1/img251.jpg,1029,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
,,,,,,,,,,,,,,,,,0.005208333,-0.145833333,1,0,0,image_7,0,51,51,10,1,511,The middle finger is sticking up on the left hand. The right hand is pressing down at the tip of the shape.,H,0,7,MSR-VTT-videoTestVideo_video7161-shot0_0,Images/MSR-VTT-videoTestVideo_video7161-shot0_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7161-shot0_0/img19.jpg,Images/MSR-VTT-videoTestVideo_video7161-shot0_0/img21.jpg,Images/MSR-VTT-videoTestVideo_video7161-shot0_0/img26.jpg,Images/MSR-VTT-videoTestVideo_video7161-shot0_0/img34.jpg,Images/MSR-VTT-videoTestVideo_video7161-shot0_0/img40.jpg,Images/MSR-VTT-videoTestVideo_video7161-shot0_0/img48.jpg,Images/MSR-VTT-videoTestVideo_video7161-shot0_0/img51.jpg,Images/MSR-VTT-videoTestVideo_video7161-shot0_0/img62.jpg,Images/MSR-VTT-videoTestVideo_video7161-shot0_0/img70.jpg,481,10,0,2022-06-15_10h46.21.965,annotation,2021.2.3,Win32,59.90534955
