,mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt,mouse.time
50,,,,,,,,,,,,,,,,,,-0.296666667,0.125555556,1.0,0.0,0.0,image_1,0.0,50.0,50.0,35.0,1.0,256.0,There is a person who has just appeared on the far left side of the image. You can only see a bit of his face but nothing he is carrying. ,H,1.0,1.0,MSR-VTT-videoTestVideo_video8129-shot1_3,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img421.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img425.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img435.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img441.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img446.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img450.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img454.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img457.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img462.jpg,Images/MSR-VTT-videoTestVideo_video8129-shot1_3/img464.jpg,1895.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
51,,,,,,,,,,,,,,,,,,-0.472222222,0.116666667,1.0,0.0,0.0,image_0,0.0,51.0,51.0,31.0,1.0,1650.0,A person holding a photo of a person's hair.,M,0.0,0.0,MSR-VTT-videoTestVideo_video8679-shot1_4,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img94.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img95.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img96.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img99.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img107.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img110.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img112.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img116.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img119.jpg,Images/MSR-VTT-videoTestVideo_video8679-shot1_4/img120.jpg,784.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
52,,,,,,,,,,,,,,,,,,-0.258888889,-0.156666667,1.0,0.0,0.0,image_6,0.0,52.0,52.0,19.0,1.0,189.0,Two men facing each other.,H,1.0,6.0,MSR-VTT-videoTestVideo_video8917-shot1_0,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img25.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img69.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img75.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img87.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img100.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img107.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img151.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img198.jpg,Images/MSR-VTT-videoTestVideo_video8917-shot1_0/img261.jpg,1655.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
53,,,,,,,,,,,,,,,,,,-0.512222222,-0.157777778,1.0,0.0,0.0,image_5,0.0,53.0,53.0,1.0,1.0,1632.0,A woman sitting on top of a bench in a park.,M,0.0,4.0,video-storytelling-videocamping_1OzbiB1TIWI-shot12_13,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img663.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img681.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img691.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img697.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img705.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img707.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img708.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img712.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img713.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_13/img716.jpg,889.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
54,,,,,,,,,,,,,,,,,,0.236666667,0.185555556,1.0,0.0,0.0,image_3,0.0,54.0,54.0,26.0,1.0,1205.0,A photo of a person on a broom handle.,M,0.0,4.0,MSR-VTT-videoTestVideo_video9623-shot1_2,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img149.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img151.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img154.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img158.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img165.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img166.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img168.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img173.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img174.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img175.jpg,1308.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
55,,,,,,,,,,,,,,,,,,0.512222222,-0.217777778,1.0,0.0,0.0,image_9,0.0,55.0,55.0,0.0,1.0,260.0,There is lots of overlay with both pictures approximately equal in how well they are shown. ,H,0.0,2.0,MSR-VTT-videoTestVideo_video7710-shot0_0,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img2.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img46.jpg,Images/MSR-VTT-videoTestVideo_video7710-shot0_0/img57.jpg,151.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
56,,,,,,,,,,,,,,,,,,-0.24,0.156666667,1.0,0.0,0.0,image_1,0.0,56.0,56.0,40.0,1.0,577.0,The spoon is in the picture completely upside down. ,H,0.0,1.0,MSR-VTT-videoTestVideo_video7321-shot1_4,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img348.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img383.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img387.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img405.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img409.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img418.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img426.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img446.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img451.jpg,Images/MSR-VTT-videoTestVideo_video7321-shot1_4/img458.jpg,503.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
57,,,,,,,,,,,,,,,,,,-0.581111111,0.163333333,1.0,0.0,0.0,image_0,0.0,57.0,57.0,51.0,1.0,817.0,The tall metal pole is on the far left side of the picture. ,H,0.0,1.0,MSR-VTT-videoTestVideo_video9416-shot1_6,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img228.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img229.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img232.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img238.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img239.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img240.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img244.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img246.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img249.jpg,Images/MSR-VTT-videoTestVideo_video9416-shot1_6/img251.jpg,131.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
58,,,,,,,,,,,,,,,,,,-0.233333333,-0.152222222,1.0,0.0,0.0,image_6,0.0,58.0,58.0,7.0,1.0,1167.0,A woman holding a picture of herself on a computer screen.,M,0.0,0.0,MSR-VTT-videoTestVideo_video9211-shot1_0,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img2.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img14.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img22.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img28.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video9211-shot1_0/img38.jpg,228.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
59,,,,,,,,,,,,,,,,,,-0.007777778,-0.177777778,1.0,0.0,0.0,image_7,0.0,59.0,59.0,37.0,1.0,6.0,Half of the 2nd word of the text is faded and can't be read.  ,H,0.0,8.0,MSR-VTT-videoTestVideo_video8282-shot0_0,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img10.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img21.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img24.jpg,Images/MSR-VTT-videoTestVideo_video8282-shot0_0/img27.jpg,766.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
60,,,,,,,,,,,,,,,,,,0.546666667,0.081111111,1.0,0.0,0.0,image_4,0.0,60.0,60.0,28.0,1.0,232.0,You can only see the very edge of the red bat handle at the bottom.,H,0.0,3.0,video-storytelling-videobirthday__amwPjAcoC8-shot43_0,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img0.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img3.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img5.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img13.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img17.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img19.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img21.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img22.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img23.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot43_0/img26.jpg,1244.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
61,,,,,,,,,,,,,,,,,,-0.242222222,-0.105555556,1.0,0.0,0.0,image_6,0.0,61.0,61.0,24.0,1.0,1236.0,A picture of a colorful sign hanging on the side of a road.,M,1.0,2.0,MSR-VTT-videoTestVideo_video8534-shot2_0,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img1.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img5.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img14.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video8534-shot2_0/img26.jpg,1644.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
62,,,,,,,,,,,,,,,,,,0.006666667,0.193333333,1.0,0.0,0.0,image_2,0.0,62.0,62.0,39.0,1.0,1096.0,A metal bowl with a metal pot on top of it.,M,0.0,8.0,MSR-VTT-videoTestVideo_video8062-shot1_2,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img372.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img375.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img387.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img394.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img401.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img455.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img471.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img473.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img476.jpg,Images/MSR-VTT-videoTestVideo_video8062-shot1_2/img492.jpg,1061.0,3.0,0.0,2022-06-15_04h10.23.786,annotation,2021.2.3,Win32,60.0024001,,,
0,1668984.0,space,19.7602,space,7.3817,0.23046875,0.127604167,1.0,0.0,0.0,ex4,space,7.904,space,16.8319,space,2.2669,-0.204427083,-0.1875,1.0,0.0,0.0,image_6,0.0,0.0,0.0,57.0,1.0,1262.0,A person flying a kite in the water.,M,0.0,5.0,MSR-VTT-videoTestVideo_video8006-shot1_1,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img71.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img77.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img86.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img196.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img236.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img250.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img261.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img282.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img314.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img326.jpg,1606.0,4.0,0.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
1,,,,,,,,,,,,,,,,,,0.03125,0.09765625,1.0,0.0,0.0,image_2,0.0,1.0,1.0,52.0,1.0,222.0,The man hasn't taken a sip and you can just see the very top of the water bottle.,H,0.0,1.0,video-storytelling-videocamping_EytINruY3-U-shot43_1,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img109.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img119.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img132.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img169.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img250.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img301.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img309.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img312.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img314.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img326.jpg,761.0,4.0,0.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
2,,,,,,,,,,,,,,,,,,0.01953125,-0.1640625,1.0,0.0,0.0,image_7,0.0,2.0,2.0,50.0,1.0,618.0,The alpaca nose is pointing straight up and located just under the highest leaf without touching it.  The alpaca mouth is closed.,H,0.0,5.0,MSR-VTT-videoTestVideo_video7295-shot1_4,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img60.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img62.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img63.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img65.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img67.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img68.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img69.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img70.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img71.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img72.jpg,1447.0,4.0,0.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
3,,,,,,,,,,,,,,,,,,0.040364583,0.123697917,1.0,0.0,0.0,image_2,0.0,3.0,3.0,61.0,1.0,3.0,A grey elephant with golden leaves on it. ,H,,2.0,open-images-1745_0ed62fe71809b2f5,Checks/check4/open-images-2609_3f72daeb23764ecfimg6.jpg,Checks/check4/open-images-1928_60679e2899870e08img1.jpg,Checks/check4/open-images-1745_0ed62fe71809b2f5img2.jpg,Checks/check4/open-images-1811_9ae6351c7f7565edimg0.jpg,Checks/check4/open-images-1721_6f04da11945ea492img3.jpg,Checks/check4/open-images-1907_5f9be3e4ea5e22c7img2.jpg,Checks/check4/open-images-580_0ddffb9c25141999img1.jpg,Checks/check4/open-images-2924_0645dcbcf998fed9img3.jpg,Checks/check4/open-images-869_856ecbcb5faf76e3img8.jpg,Checks/check4/open-images-250_02039517e63a91fbimg1.jpg,,,1.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
4,,,,,,,,,,,,,,,,,,0.4609375,-0.165364583,1.0,0.0,0.0,image_9,0.0,4.0,4.0,12.0,1.0,1885.0,A person standing in front of a door.,M,0.0,7.0,MSR-VTT-videoTestVideo_video9875-shot6_0,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img26.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img40.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img44.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img57.jpg,448.0,4.0,0.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
5,,,,,,,,,,,,,,,,,,0.513020833,-0.180989583,1.0,0.0,0.0,image_9,0.0,5.0,5.0,23.0,1.0,1186.0,A man standing in front of a wall.,M,0.0,3.0,MSR-VTT-videoTestVideo_video8721-shot1_0,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img46.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img56.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img69.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img81.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img94.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img121.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img131.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img184.jpg,454.0,4.0,0.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
6,,,,,,,,,,,,,,,,,,-0.463541667,0.09375,1.0,0.0,0.0,image_0,0.0,6.0,6.0,56.0,1.0,211.0,You can't see the handle of the wooden spoon at all and the spoon is covering the entire upper left hand part of the picture. ,H,0.0,6.0,MSR-VTT-videoTestVideo_video8191-shot4_0,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img14.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img19.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img21.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img23.jpg,506.0,4.0,0.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
7,,,,,,,,,,,,,,,,,,-0.567708333,0.102864583,1.0,0.0,0.0,image_0,0.0,7.0,7.0,9.0,1.0,1649.0,A man standing in front of a white couch.,M,0.0,4.0,MSR-VTT-videoTestVideo_video8970-shot1_0,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img24.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img50.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img67.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img94.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img114.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img125.jpg,890.0,4.0,0.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
8,,,,,,,,,,,,,,,,,,0.216145833,-0.131510417,1.0,0.0,0.0,image_8,0.0,8.0,8.0,29.0,1.0,1961.0,a close up of a woman with a cell phone in her hair.,M,0.0,9.0,MSR-VTT-videoTestVideo_video9412-shot1_0,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img72.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img86.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img93.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img95.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img98.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img99.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img118.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img130.jpg,1300.0,4.0,0.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
9,,,,,,,,,,,,,,,,,,-0.22265625,0.119791667,1.0,0.0,0.0,image_1,0.0,9.0,9.0,39.0,1.0,1612.0,A man in a suit standing in front of a microphone.,M,0.0,6.0,MSR-VTT-videoTestVideo_video9203-shot1_0,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img38.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img86.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img100.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img149.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img187.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img201.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img250.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img311.jpg,1353.0,4.0,0.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
10,,,,,,,,,,,,,,,,,,0.001302083,0.165364583,1.0,0.0,0.0,image_2,0.0,10.0,10.0,58.0,1.0,0.0,Pair of black gloves,H,,2.0,open-images-510_3a241cb30d6e5319,Checks/check1/open-images-225_1442c0d0ef23d58bimg3.jpg,Checks/check1/open-images-2759_3a42708fe77398b7img8.jpg,Checks/check1/open-images-510_3a241cb30d6e5319img2.jpg,Checks/check1/open-images-2209_02c98146fb93ff17img1.jpg,Checks/check1/open-images-1553_0f128317e56a9d2fimg9.jpg,Checks/check1/open-images-2666_044d7c6d11e6b493img8.jpg,Checks/check1/open-images-2880_159294646083f545img4.jpg,Checks/check1/open-images-609_2dc0baa993a2bd25img5.jpg,Checks/check1/open-images-1854_2b15616b4f1080e7img2.jpg,Checks/check1/open-images-1435_1b0ce31951048765img8.jpg,,,1.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
11,,,,,,,,,,,,,,,,,,-0.21484375,0.1328125,1.0,0.0,0.0,image_1,0.0,11.0,11.0,62.0,1.0,4.0,A penguin holding a piece of paper with text on it. ,H,,1.0,open-images-2521_074d6af730ed17a6,Checks/check5/open-images-509_4d8bd994cb8c6eaeimg0.jpg,Checks/check5/open-images-2521_074d6af730ed17a6img1.jpg,Checks/check5/open-images-1365_a00a5fde334ae45aimg4.jpg,Checks/check5/open-images-1602_44092afdeab39e73img6.jpg,Checks/check5/open-images-1032_059f3cdfb85ee0ceimg3.jpg,Checks/check5/open-images-727_25b77fff36adba66img2.jpg,Checks/check5/open-images-2208_0fb92b9978d98575img2.jpg,Checks/check5/open-images-1305_05769e6abb16fdc8img9.jpg,Checks/check5/open-images-2676_052dbf7b4899430bimg1.jpg,Checks/check5/open-images-2569_1e81d79bb796a2dbimg7.jpg,,,1.0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,,
